Maximum Load;12,85;kN
Extension at Maximum Load;1,61;mm
Modulus (E-modulus);0,00;MPa
Modulus (Automatic Young's);12435,75;MPa
Tensile strain at Maximum Load;4,597;%
Tensile strain at Yield (Offset       0,2 %);0,02630;mm/mm
Tensile stress at Yield (Offset       0,2 %);302,88159;MPa
Tensile strain at Break (Standard);0,04597;mm/mm
Tensile stress at Break (Standard);500,01462;MPa

Time;Extension;Load;Strain 1;Tensile stress;Tensile strain
47,30000;1,58;12643,50;-0,00020;491,92;0,04505
47,40000;1,58;12672,95;-0,00003;493,06;0,04514
47,50000;1,58;12689,83;-0,00007;493,72;0,04523
47,60000;1,59;12700,23;-0,00014;494,12;0,04533
47,70000;1,59;12723,16;0,00017;495,02;0,04543
47,80000;1,59;12753,43;-0,00006;496,19;0,04552
47,90000;1,60;12784,68;-0,00005;497,41;0,04562
48,00000;1,60;12811,86;0,00003;498,47;0,04571
48,10000;1,60;12820,02;-0,00019;498,78;0,04580
48,20000;1,61;12832,27;-0,00010;499,26;0,04590
48,27000;1,61;12851,63;0,00000;500,01;0,04597
