
 ID      PARA1  RISE  COUN  DURATION AMP PCNTS  ABS-ENERGY
  1 10351.8779     1     2        68  46     1  73.920E+00
  1 10351.8779     8   105       950  87     4 414.472E+03
  1 10351.8779     4    58       277  72     4  19.076E+03
  1 10425.1230     7    52       223  73     4  12.623E+03
  1 10425.1230    14    42       203  70     7   8.531E+03
  1 10425.1230     9     7        22  53     4  65.617E+00
  1 10425.1230   167    78       537  69    34   9.024E+03
  1 10473.9521     3    35       297  67     1   3.417E+03
  1 10473.9521    24   101      1419  87    10 588.801E+03
  1 10473.9521    21    18       102  57     8 294.939E+00
  1 10473.9521    22    51       214  68    12   6.657E+03
  1 10522.7832    19    35       123  65    10   1.743E+03
  1 10522.7832     1    25        88  57     2 344.714E+00
  1 10522.7832    32    18       505  63     3   3.152E+03
  1 10522.7832    54   107      1192  79    17 158.644E+03
  1 10596.0264     6   124       967  80     5 146.384E+03
  1 10596.0264     8    34       146  61     5   1.010E+03
  1 10596.0264    20    10        40  54     5  94.748E+00
  1 10596.0264     1     5       104  49     1 112.623E+00
  1 10644.8564     6    67       313  74     4  20.602E+03
  1 10644.8564    23   108      2183  87     3   1.947E+06
  1 10644.8564     8    61       438  69     4  13.762E+03
  1 10644.8564    22     7        54  51     3  74.736E+00
  1 10693.6855     9    70       360  82     4  69.800E+03
  1 10693.6855    61    59       394  71    25  18.192E+03
  1 10693.6855     2    36       214  68     2   6.869E+03
  1 10693.6855     4    35       126  66     2   1.755E+03
  1 10742.5156     6    28       196  67     3   2.367E+03
  1 10742.5156     2   139      1958  84     1 332.499E+03
  1 10742.5156     1    42       200  80     1  44.931E+03
  1 10742.5156     5    44       250  73     3   9.474E+03
  1 10800.5010     9    23        61  66     6   1.405E+03
  1 10800.5010     7    88       744  77     4  20.790E+03
  1 10800.5010    12    52       308  70     5  10.835E+03
  1 10800.5010    33    70       627  75    13  42.205E+03
  1 10867.6406    42    43       222  67    19   5.373E+03
  1 10867.6406    28    14        72  55     5 170.905E+00
  1 10867.6406    31    48       181  65    14   2.377E+03
  1 10867.6406     1    25       155  59     2 555.701E+00
  1 10913.4199   152   104      1084  86    27 225.156E+03
  1 10913.4199     1    39       176  72     1   7.589E+03
  1 10913.4199    13    66       612  85     5 305.976E+03
  1 10913.4199    17    32       127  60     6   1.269E+03
  1 10965.3008    16    27       102  60    10 733.583E+00
  1 10965.3008     7    23        66  57     5 442.067E+00
