Maximum Load;17,39;kN
Extension at Maximum Load;2,03;mm
Modulus (E-modulus);0,00;MPa
Modulus (Automatic Young's);51448,51;MPa
Tensile strain at Maximum Load;1,597;%
Tensile strain at Yield (Offset       0,2 %);0,01417;mm/mm
Tensile stress at Yield (Offset       0,2 %);628,68388;MPa
Tensile strain at Break (Standard);0,01597;mm/mm
Tensile stress at Break (Standard);700,01018;MPa

Time;Extension;Load;Strain 1;Tensile stress;Tensile strain
47,50000;1,58;13916,96;0,00002;560,26;0,01249
47,60000;1,59;13932,60;0,00002;560,89;0,01251
47,70000;1,59;13961,99;0,00002;562,08;0,01254
47,80000;1,59;13996,66;0,00002;563,47;0,01257
47,90000;1,60;14020,33;0,00002;564,43;0,01259
48,00000;1,60;14045,56;0,00002;565,44;0,01262
48,10000;1,60;14069,98;0,00002;566,42;0,01265
48,20000;1,61;14099,66;0,00002;567,62;0,01267
48,30000;1,61;14127,99;0,00002;568,76;0,01270
48,40000;1,61;14156,16;0,00002;569,89;0,01272
48,50000;1,62;14182,84;0,00002;570,97;0,01275
48,60000;1,62;14208,95;0,00002;572,02;0,01278
48,70000;1,62;14232,51;0,00003;572,97;0,01280
48,80000;1,63;14256,59;0,00002;573,94;0,01283
48,90000;1,63;14291,78;0,00002;575,35;0,01286
49,00000;1,63;14326,44;0,00002;576,75;0,01288
49,10000;1,64;14344,05;0,00002;577,46;0,01291
49,20000;1,64;14362,55;0,00002;578,20;0,01293
49,30000;1,64;14393,84;0,00002;579,46;0,01296
49,40000;1,65;14425,40;0,00002;580,73;0,01299
49,50000;1,65;14452,53;0,00002;581,83;0,01301
49,60000;1,65;14478,44;0,00002;582,87;0,01304
49,70000;1,66;14504,33;0,00002;583,91;0,01307
49,80000;1,66;14529,73;0,00002;584,93;0,01309
49,90000;1,66;14558,02;0,00002;586,07;0,01312
50,00000;1,67;14590,11;0,00002;587,36;0,01314
50,10000;1,67;14617,50;0,00002;588,47;0,01317
50,20000;1,67;14640,84;0,00002;589,41;0,01320
50,30000;1,68;14658,60;0,00002;590,12;0,01322
50,40000;1,68;14688,56;0,00002;591,33;0,01325
50,50000;1,68;14727,98;0,00002;592,91;0,01328
50,60000;1,69;14756,35;0,00002;594,06;0,01330
50,70000;1,69;14772,55;0,00002;594,71;0,01333
50,80000;1,69;14795,20;0,00002;595,62;0,01335
50,90000;1,70;14827,68;0,00002;596,93;0,01338
51,00000;1,70;14856,42;0,00002;598,08;0,01341
51,10000;1,70;14882,15;0,00002;599,12;0,01343
51,20000;1,71;14915,71;0,00002;600,47;0,01346
51,30000;1,71;14939,42;0,00002;601,43;0,01349
51,40000;1,71;14957,62;0,00002;602,16;0,01351
51,50000;1,72;14986,23;0,00002;603,31;0,01354
51,60000;1,72;15019,04;0,00002;604,63;0,01356
51,70000;1,72;15049,22;0,00002;605,85;0,01359
51,80000;1,73;15066,81;0,00002;606,55;0,01362
51,90000;1,73;15085,31;0,00002;607,30;0,01364
52,00000;1,73;15117,36;0,00002;608,59;0,01367
52,10000;1,74;15153,26;0,00002;610,03;0,01370
52,20000;1,74;15177,28;0,00002;611,00;0,01372
52,30000;1,74;15199,40;0,00002;611,89;0,01375
52,40000;1,75;15226,21;0,00002;612,97;0,01378
52,50000;1,75;15258,52;0,00001;614,27;0,01380
52,60000;1,75;15277,61;0,00001;615,04;0,01383
52,70000;1,76;15306,24;0,00001;616,19;0,01385
52,80000;1,76;15338,91;0,00002;617,51;0,01388
52,90000;1,76;15362,42;0,00002;618,45;0,01391
53,00000;1,77;15380,81;0,00002;619,20;0,01393
53,10000;1,77;15410,67;0,00002;620,40;0,01396
53,20000;1,77;15440,98;0,00001;621,62;0,01398
53,30000;1,78;15470,27;0,00002;622,80;0,01401
53,40000;1,78;15488,34;0,00002;623,52;0,01404
53,50000;1,78;15514,42;0,00003;624,57;0,01406
53,60000;1,79;15547,08;0,00002;625,89;0,01409
53,70000;1,79;15576,10;0,00001;627,06;0,01412
53,80000;1,79;15596,22;0,00002;627,87;0,01414
53,90000;1,80;15620,41;0,00002;628,84;0,01417
54,00000;1,80;15650,22;0,00002;630,04;0,01420
54,10000;1,80;15679,40;0,00002;631,22;0,01422
54,20000;1,81;15695,78;0,00001;631,88;0,01425
54,30000;1,81;15726,60;0,00002;633,12;0,01428
54,40000;1,81;15756,43;0,00001;634,32;0,01430
54,50000;1,82;15778,42;0,00001;635,20;0,01433
54,60000;1,82;15800,99;0,00001;636,11;0,01435
54,70000;1,82;15833,94;0,00002;637,44;0,01438
54,80000;1,83;15861,77;0,00002;638,56;0,01441
54,90000;1,83;15887,55;0,00001;639,60;0,01443
55,00000;1,83;15901,75;0,00001;640,17;0,01446
55,10000;1,84;15930,41;0,00001;641,32;0,01448
55,20000;1,84;15966,59;0,00002;642,78;0,01451
55,30000;1,84;15993,67;0,00002;643,87;0,01454
55,40000;1,85;16013,32;0,00002;644,66;0,01456
55,50000;1,85;16038,78;0,00002;645,68;0,01459
55,60000;1,85;16068,92;0,00001;646,90;0,01462
55,70000;1,86;16096,08;0,00002;647,99;0,01464
55,80000;1,86;16116,72;0,00003;648,82;0,01467
55,90000;1,86;16150,30;0,00002;650,17;0,01470
56,00000;1,87;16177,75;0,00002;651,28;0,01472
56,10000;1,87;16195,82;0,00002;652,01;0,01475
56,20000;1,87;16217,17;0,00003;652,87;0,01478
56,30000;1,88;16249,20;0,00002;654,15;0,01480
56,40000;1,88;16282,95;0,00002;655,51;0,01483
56,50000;1,88;16305,64;0,00002;656,43;0,01485
56,60000;1,89;16318,02;0,00002;656,93;0,01488
56,70000;1,89;16344,37;0,00002;657,99;0,01490
56,80000;1,89;16383,95;0,00002;659,58;0,01493
56,90000;1,90;16410,16;0,00002;660,63;0,01496
57,00000;1,90;16431,78;0,00002;661,50;0,01498
57,10000;1,90;16458,86;0,00002;662,59;0,01501
57,20000;1,91;16482,61;0,00002;663,55;0,01504
57,30000;1,91;16503,83;0,00002;664,41;0,01506
57,40000;1,91;16528,44;0,00002;665,40;0,01509
57,50000;1,92;16567,15;0,00002;666,95;0,01512
57,60000;1,92;16596,02;0,00003;668,12;0,01514
57,70000;1,92;16610,21;0,00002;668,69;0,01517
57,80000;1,93;16626,55;0,00002;669,35;0,01520
57,90000;1,93;16656,28;0,00002;670,54;0,01522
58,00000;1,93;16692,64;0,00002;672,01;0,01525
58,10000;1,94;16719,86;0,00002;673,10;0,01527
58,20000;1,94;16736,35;0,00002;673,77;0,01530
58,30000;1,94;16759,48;0,00002;674,70;0,01533
58,40000;1,95;16791,82;0,00002;676,00;0,01535
58,50000;1,95;16814,60;0,00002;676,92;0,01538
58,60000;1,95;16837,24;0,00002;677,83;0,01540
58,70000;1,96;16871,22;0,00002;679,20;0,01543
58,80000;1,96;16895,56;0,00002;680,18;0,01546
58,90000;1,96;16914,90;0,00001;680,95;0,01548
59,00000;1,97;16933,94;0,00001;681,72;0,01551
59,10000;1,97;16965,92;0,00002;683,01;0,01554
59,20000;1,97;17001,10;0,00002;684,42;0,01556
59,30000;1,98;17026,50;0,00002;685,45;0,01559
59,40000;1,98;17036,85;0,00002;685,86;0,01562
59,50000;1,98;17061,50;0,00002;686,86;0,01564
59,60000;1,99;17096,05;0,00002;688,25;0,01567
59,70000;1,99;17125,51;0,00002;689,43;0,01569
59,80000;1,99;17143,81;0,00002;690,17;0,01572
59,90000;2,00;17172,94;0,00002;691,34;0,01575
60,00000;2,00;17201,78;0,00002;692,50;0,01577
60,10000;2,00;17223,02;0,00002;693,36;0,01580
60,20000;2,01;17238,87;0,00002;694,00;0,01583
60,30000;2,01;17274,28;0,00002;695,42;0,01585
60,40000;2,01;17303,95;0,00002;696,62;0,01588
60,50000;2,02;17328,61;0,00002;697,61;0,01590
60,60000;2,02;17344,92;0,00002;698,27;0,01593
60,70000;2,02;17370,19;0,00002;699,28;0,01596
60,77000;2,03;17388,25;0,00002;700,01;0,01597
